"","Metric","Level","value","Time"
"895","partner.diversity.HL","Plants",0.988377981221801,"7.2013"
"896","generality.HL","Plants",3.09435716940916,"7.2013"
"897","connectance","Hummingbirds",0.204545454545455,"7.2014"
"898","web asymmetry","Hummingbirds",0.157894736842105,"7.2014"
"899","links per species","Hummingbirds",0.947368421052632,"7.2014"
"900","number of compartments","Hummingbirds",2,"7.2014"
"901","compartment diversity","Hummingbirds",1.40003292973449,"7.2014"
"902","cluster coefficient","Hummingbirds",0.125,"7.2014"
"903","nestedness","Hummingbirds",21.3986139698835,"7.2014"
"904","weighted nestedness","Hummingbirds",0.316713283358031,"7.2014"
"905","weighted NODF","Hummingbirds",11.0441767068273,"7.2014"
"906","interaction strength asymmetry","Hummingbirds",0.230421919217906,"7.2014"
"907","specialisation asymmetry","Hummingbirds",-0.0195085827138536,"7.2014"
"908","linkage density","Hummingbirds",1.93983096301948,"7.2014"
"909","weighted connectance","Hummingbirds",0.10209636647471,"7.2014"
"910","Fisher alpha","Hummingbirds",NA,"7.2014"
"911","Shannon diversity","Hummingbirds",2.38217641042289,"7.2014"
"912","interaction evenness","Hummingbirds",0.532052090144242,"7.2014"
"913","Alatalo interaction evenness","Hummingbirds",0.62114134974557,"7.2014"
"914","H2","Hummingbirds",0.857748039870983,"7.2014"
"915","number.of.species.HL","Hummingbirds",11,"7.2014"
"916","mean.number.of.shared.partners.HL","Hummingbirds",0.472727272727273,"7.2014"
"917","cluster.coefficient.HL","Hummingbirds",0.275162337662338,"7.2014"
"918","weighted.cluster.coefficient.HL","Hummingbirds",0,"7.2014"
"919","niche.overlap.HL","Hummingbirds",0.241954819448526,"7.2014"
"920","togetherness.HL","Hummingbirds",0.157954545454545,"7.2014"
"921","C.score.HL","Hummingbirds",0.568181818181818,"7.2014"
"922","V.ratio.HL","Hummingbirds",0.90625,"7.2014"
"923","discrepancy.HL","Hummingbirds",10,"7.2014"
"924","extinction.slope.HL","Hummingbirds",1.39220930657802,"7.2014"
"925","robustness.HL","Hummingbirds",0.58343794027625,"7.2014"
"926","functional.complementarity.HL","Hummingbirds",29.4653129170115,"7.2014"
"927","partner.diversity.HL","Hummingbirds",0.448826270693294,"7.2014"
"928","generality.HL","Hummingbirds",1.75558649527587,"7.2014"
"929","connectance","Plants",0.204545454545455,"7.2014"
"930","web asymmetry","Plants",0.157894736842105,"7.2014"
"931","links per species","Plants",0.947368421052632,"7.2014"
"932","number of compartments","Plants",2,"7.2014"
"933","compartment diversity","Plants",1.40003292973449,"7.2014"
"934","cluster coefficient","Plants",0.125,"7.2014"
"935","nestedness","Plants",21.3986139698835,"7.2014"
"936","weighted nestedness","Plants",0.297829058909452,"7.2014"
"937","weighted NODF","Plants",11.0441767068273,"7.2014"
"938","interaction strength asymmetry","Plants",0.230421919217906,"7.2014"
"939","specialisation asymmetry","Plants",-0.0195085827138536,"7.2014"
"940","linkage density","Plants",1.93983096301948,"7.2014"
"941","weighted connectance","Plants",0.10209636647471,"7.2014"
"942","Fisher alpha","Plants",NA,"7.2014"
"943","Shannon diversity","Plants",2.38217641042289,"7.2014"
"944","interaction evenness","Plants",0.532052090144242,"7.2014"
"945","Alatalo interaction evenness","Plants",0.62114134974557,"7.2014"
"946","H2","Plants",0.857748039870983,"7.2014"
"947","number.of.species.HL","Plants",8,"7.2014"
"948","mean.number.of.shared.partners.HL","Plants",0.392857142857143,"7.2014"
"949","cluster.coefficient.HL","Plants",0.290436835891381,"7.2014"
"950","weighted.cluster.coefficient.HL","Plants",0,"7.2014"
"951","niche.overlap.HL","Plants",0.109394027475325,"7.2014"
"952","togetherness.HL","Plants",0.0854591836734694,"7.2014"
"953","C.score.HL","Plants",0.69047619047619,"7.2014"
"954","V.ratio.HL","Plants",2.26923076923077,"7.2014"
"955","discrepancy.HL","Plants",7,"7.2014"
"956","extinction.slope.HL","Plants",0.997913096689148,"7.2014"
"957","robustness.HL","Plants",0.632312933714364,"7.2014"
"958","functional.complementarity.HL","Plants",28.0340807017345,"7.2014"
"959","partner.diversity.HL","Plants",0.555069983030709,"7.2014"
"960","generality.HL","Plants",2.12407543076309,"7.2014"
"961","connectance","Hummingbirds",0.1875,"8.2013"
"962","web asymmetry","Hummingbirds",0.142857142857143,"8.2013"
"963","links per species","Hummingbirds",1.28571428571429,"8.2013"
"964","number of compartments","Hummingbirds",1,"8.2013"
"965","compartment diversity","Hummingbirds",NA,"8.2013"
"966","cluster coefficient","Hummingbirds",0.166666666666667,"8.2013"
"967","nestedness","Hummingbirds",31.6299860694355,"8.2013"
"968","weighted nestedness","Hummingbirds",0.248633432679289,"8.2013"
"969","weighted NODF","Hummingbirds",14.7132616487455,"8.2013"
"970","interaction strength asymmetry","Hummingbirds",-0.0310545910845151,"8.2013"
"971","specialisation asymmetry","Hummingbirds",-0.0709794203897678,"8.2013"
"972","linkage density","Hummingbirds",2.76517627657261,"8.2013"
"973","weighted connectance","Hummingbirds",0.0987562955918791,"8.2013"
"974","Fisher alpha","Hummingbirds",NA,"8.2013"
"975","Shannon diversity","Hummingbirds",3.15954164583538,"8.2013"
"976","interaction evenness","Hummingbirds",0.600959472574251,"8.2013"
"977","Alatalo interaction evenness","Hummingbirds",0.745605237719379,"8.2013"
"978","H2","Hummingbirds",0.672891907344733,"8.2013"
"979","number.of.species.HL","Hummingbirds",16,"8.2013"
"980","mean.number.of.shared.partners.HL","Hummingbirds",0.408333333333333,"8.2013"
"981","cluster.coefficient.HL","Hummingbirds",0.238054607508532,"8.2013"
"982","weighted.cluster.coefficient.HL","Hummingbirds",0.0951258324983792,"8.2013"
"983","niche.overlap.HL","Hummingbirds",0.174308896920038,"8.2013"
"984","togetherness.HL","Hummingbirds",0.0865740740740741,"8.2013"
"985","C.score.HL","Hummingbirds",0.697546296296296,"8.2013"
"986","V.ratio.HL","Hummingbirds",1.26696832579186,"8.2013"
"987","discrepancy.HL","Hummingbirds",21,"8.2013"
"988","extinction.slope.HL","Hummingbirds",1.89664838578108,"8.2013"
"989","robustness.HL","Hummingbirds",0.649628436581683,"8.2013"
"990","functional.complementarity.HL","Hummingbirds",72.1656583824223,"8.2013"
"991","partner.diversity.HL","Hummingbirds",0.782262318152298,"8.2013"
"992","generality.HL","Hummingbirds",2.48970605894295,"8.2013"
"993","connectance","Plants",0.1875,"8.2013"
"994","web asymmetry","Plants",0.142857142857143,"8.2013"
"995","links per species","Plants",1.28571428571429,"8.2013"
"996","number of compartments","Plants",1,"8.2013"
"997","compartment diversity","Plants",NA,"8.2013"
"998","cluster coefficient","Plants",0.166666666666667,"8.2013"
"999","nestedness","Plants",31.7191510568871,"8.2013"
"1000","weighted nestedness","Plants",0.255844983637828,"8.2013"
"1001","weighted NODF","Plants",14.7132616487455,"8.2013"
"1002","interaction strength asymmetry","Plants",-0.0310545910845151,"8.2013"
"1003","specialisation asymmetry","Plants",-0.0709794203897678,"8.2013"
"1004","linkage density","Plants",2.76517627657261,"8.2013"
"1005","weighted connectance","Plants",0.0987562955918791,"8.2013"
"1006","Fisher alpha","Plants",NA,"8.2013"
"1007","Shannon diversity","Plants",3.15954164583538,"8.2013"
"1008","interaction evenness","Plants",0.600959472574251,"8.2013"
"1009","Alatalo interaction evenness","Plants",0.745605237719379,"8.2013"
"1010","H2","Plants",0.672891907344733,"8.2013"
"1011","number.of.species.HL","Plants",12,"8.2013"
"1012","mean.number.of.shared.partners.HL","Plants",0.606060606060606,"8.2013"
"1013","cluster.coefficient.HL","Plants",0.255546075085324,"8.2013"
"1014","weighted.cluster.coefficient.HL","Plants",0.0737521728333747,"8.2013"
"1015","niche.overlap.HL","Plants",0.157172946644799,"8.2013"
"1016","togetherness.HL","Plants",0.104617604617605,"8.2013"
"1017","C.score.HL","Plants",0.664886964886965,"8.2013"
"1018","V.ratio.HL","Plants",0.987341772151899,"8.2013"
"1019","discrepancy.HL","Plants",20,"8.2013"
"1020","extinction.slope.HL","Plants",2.70209956256745,"8.2013"
"1021","robustness.HL","Plants",0.7287454952477,"8.2013"
"1022","functional.complementarity.HL","Plants",75.1096212718706,"8.2013"
"1023","partner.diversity.HL","Plants",1.04247237214607,"8.2013"
"1024","generality.HL","Plants",3.04064649420228,"8.2013"
"1025","connectance","Hummingbirds",0.275,"8.2014"
"1026","web asymmetry","Hummingbirds",0.230769230769231,"8.2014"
"1027","links per species","Hummingbirds",0.846153846153846,"8.2014"
"1028","number of compartments","Hummingbirds",2,"8.2014"
"1029","compartment diversity","Hummingbirds",1.85380775496353,"8.2014"
"1030","cluster coefficient","Hummingbirds",0.2,"8.2014"
"1031","nestedness","Hummingbirds",50.5191573652108,"8.2014"
"1032","weighted nestedness","Hummingbirds",NA,"8.2014"
"1033","weighted NODF","Hummingbirds",9.21052631578947,"8.2014"
"1034","interaction strength asymmetry","Hummingbirds",0.222222222222222,"8.2014"
"1035","specialisation asymmetry","Hummingbirds",-0.196590870560266,"8.2014"
"1036","linkage density","Hummingbirds",1.9852753633904,"8.2014"
"1037","weighted connectance","Hummingbirds",0.152713489491569,"8.2014"
"1038","Fisher alpha","Hummingbirds",NA,"8.2014"
"1039","Shannon diversity","Hummingbirds",2.33164743375147,"8.2014"
"1040","interaction evenness","Hummingbirds",0.632074716117697,"8.2014"
"1041","Alatalo interaction evenness","Hummingbirds",0.926894964066997,"8.2014"
"1042","H2","Hummingbirds",0.713424669217197,"8.2014"
"1043","number.of.species.HL","Hummingbirds",8,"8.2014"
"1044","mean.number.of.shared.partners.HL","Hummingbirds",0.25,"8.2014"
"1045","cluster.coefficient.HL","Hummingbirds",0.36,"8.2014"
"1046","weighted.cluster.coefficient.HL","Hummingbirds",0,"8.2014"
"1047","niche.overlap.HL","Hummingbirds",0.180117501546073,"8.2014"
"1048","togetherness.HL","Hummingbirds",0.119047619047619,"8.2014"
"1049","C.score.HL","Hummingbirds",0.761904761904762,"8.2014"
"1050","V.ratio.HL","Hummingbirds",0.492063492063492,"8.2014"
"1051","discrepancy.HL","Hummingbirds",6,"8.2014"
"1052","extinction.slope.HL","Hummingbirds",1.27253124288829,"8.2014"
"1053","robustness.HL","Hummingbirds",0.556356448960901,"8.2014"
"1054","functional.complementarity.HL","Hummingbirds",11.5698071074244,"8.2014"
"1055","partner.diversity.HL","Hummingbirds",0.443614195558365,"8.2014"
"1056","generality.HL","Hummingbirds",1.74509667991878,"8.2014"
"1057","connectance","Plants",0.275,"8.2014"
"1058","web asymmetry","Plants",0.230769230769231,"8.2014"
"1059","links per species","Plants",0.846153846153846,"8.2014"
"1060","number of compartments","Plants",2,"8.2014"
"1061","compartment diversity","Plants",1.85380775496353,"8.2014"
"1062","cluster coefficient","Plants",0.2,"8.2014"
"1063","nestedness","Plants",50.5191573652108,"8.2014"
"1064","weighted nestedness","Plants",NA,"8.2014"
"1065","weighted NODF","Plants",9.21052631578947,"8.2014"
"1066","interaction strength asymmetry","Plants",0.222222222222222,"8.2014"
"1067","specialisation asymmetry","Plants",-0.196590870560266,"8.2014"
"1068","linkage density","Plants",1.9852753633904,"8.2014"
"1069","weighted connectance","Plants",0.152713489491569,"8.2014"
"1070","Fisher alpha","Plants",NA,"8.2014"
"1071","Shannon diversity","Plants",2.33164743375147,"8.2014"
"1072","interaction evenness","Plants",0.632074716117697,"8.2014"
"1073","Alatalo interaction evenness","Plants",0.926894964066997,"8.2014"
"1074","H2","Plants",0.713424669217197,"8.2014"
"1075","number.of.species.HL","Plants",5,"8.2014"
"1076","mean.number.of.shared.partners.HL","Plants",0.4,"8.2014"
"1077","cluster.coefficient.HL","Plants",0.29,"8.2014"
"1078","weighted.cluster.coefficient.HL","Plants",0,"8.2014"
"1079","niche.overlap.HL","Plants",0.239473684210526,"8.2014"
"1080","togetherness.HL","Plants",0.166666666666667,"8.2014"
"1081","C.score.HL","Plants",0.7,"8.2014"
"1082","V.ratio.HL","Plants",0.111111111111111,"8.2014"
"1083","discrepancy.HL","Plants",6,"8.2014"
"1084","extinction.slope.HL","Plants",2.43417902761187,"8.2014"
"1085","robustness.HL","Plants",0.710038019978758,"8.2014"
"1086","functional.complementarity.HL","Plants",10.5475931822225,"8.2014"
"1087","partner.diversity.HL","Plants",0.783662845034089,"8.2014"
"1088","generality.HL","Plants",2.22545404686201,"8.2014"
"1089","connectance","Hummingbirds",0.380952380952381,"9.2013"
"1090","web asymmetry","Hummingbirds",0.0769230769230769,"9.2013"
"1091","links per species","Hummingbirds",1.23076923076923,"9.2013"
"1092","number of compartments","Hummingbirds",1,"9.2013"
"1093","compartment diversity","Hummingbirds",NA,"9.2013"
"1094","cluster coefficient","Hummingbirds",0.333333333333333,"9.2013"
"1095","nestedness","Hummingbirds",31.0036080263668,"9.2013"
"1096","weighted nestedness","Hummingbirds",0.0522505267278367,"9.2013"
"1097","weighted NODF","Hummingbirds",26.3888888888889,"9.2013"
"1098","interaction strength asymmetry","Hummingbirds",-0.323976097531959,"9.2013"
"1099","specialisation asymmetry","Hummingbirds",0.140296987287997,"9.2013"
"1100","linkage density","Hummingbirds",2.40083251882353,"9.2013"
"1101","weighted connectance","Hummingbirds",0.184679424524887,"9.2013"
"1102","Fisher alpha","Hummingbirds",NA,"9.2013"
"1103","Shannon diversity","Hummingbirds",2.37642933251406,"9.2013"
"1104","interaction evenness","Hummingbirds",0.635805080494381,"9.2013"
"1105","Alatalo interaction evenness","Hummingbirds",0.763389995699287,"9.2013"
"1106","H2","Hummingbirds",0.649036126051845,"9.2013"
"1107","number.of.species.HL","Hummingbirds",7,"9.2013"
"1108","mean.number.of.shared.partners.HL","Hummingbirds",1,"9.2013"
"1109","cluster.coefficient.HL","Hummingbirds",0.513888888888889,"9.2013"
"1110","weighted.cluster.coefficient.HL","Hummingbirds",0.253048780487805,"9.2013"
"1111","niche.overlap.HL","Hummingbirds",0.208495383250621,"9.2013"
"1112","togetherness.HL","Hummingbirds",0.264550264550265,"9.2013"
"1113","C.score.HL","Hummingbirds",0.392857142857143,"9.2013"
"1114","V.ratio.HL","Hummingbirds",0.703703703703704,"9.2013"
"1115","discrepancy.HL","Hummingbirds",5,"9.2013"
"1116","extinction.slope.HL","Hummingbirds",2.3597359060788,"9.2013"
"1117","robustness.HL","Hummingbirds",0.703955035502217,"9.2013"
"1118","functional.complementarity.HL","Hummingbirds",20.9092323288782,"9.2013"
"1119","partner.diversity.HL","Hummingbirds",0.877693000036067,"9.2013"
"1120","generality.HL","Hummingbirds",2.57291161842317,"9.2013"
"1121","connectance","Plants",0.380952380952381,"9.2013"
"1122","web asymmetry","Plants",0.0769230769230769,"9.2013"
"1123","links per species","Plants",1.23076923076923,"9.2013"
"1124","number of compartments","Plants",1,"9.2013"
"1125","compartment diversity","Plants",NA,"9.2013"
"1126","cluster coefficient","Plants",0.333333333333333,"9.2013"
"1127","nestedness","Plants",31.0036080263668,"9.2013"
"1128","weighted nestedness","Plants",0.0489231795780423,"9.2013"
"1129","weighted NODF","Plants",26.3888888888889,"9.2013"
"1130","interaction strength asymmetry","Plants",-0.323976097531959,"9.2013"
"1131","specialisation asymmetry","Plants",0.140296987287997,"9.2013"
"1132","linkage density","Plants",2.40083251882353,"9.2013"
"1133","weighted connectance","Plants",0.184679424524887,"9.2013"
"1134","Fisher alpha","Plants",NA,"9.2013"
"1135","Shannon diversity","Plants",2.37642933251406,"9.2013"
"1136","interaction evenness","Plants",0.635805080494381,"9.2013"
"1137","Alatalo interaction evenness","Plants",0.763389995699287,"9.2013"
"1138","H2","Plants",0.649036126051845,"9.2013"
"1139","number.of.species.HL","Plants",6,"9.2013"
"1140","mean.number.of.shared.partners.HL","Plants",0.866666666666667,"9.2013"
"1141","cluster.coefficient.HL","Plants",0.489795918367347,"9.2013"
"1142","weighted.cluster.coefficient.HL","Plants",0.239169351951307,"9.2013"
"1143","niche.overlap.HL","Plants",0.331251703442394,"9.2013"
"1144","togetherness.HL","Plants",0.127777777777778,"9.2013"
"1145","C.score.HL","Plants",0.511111111111111,"9.2013"
"1146","V.ratio.HL","Plants",1.7037037037037,"9.2013"
"1147","discrepancy.HL","Plants",7,"9.2013"
"1148","extinction.slope.HL","Plants",2.62610822906735,"9.2013"
"1149","robustness.HL","Plants",0.722490975641902,"9.2013"
"1150","functional.complementarity.HL","Plants",18.5799418273259,"9.2013"
"1151","partner.diversity.HL","Plants",0.769317051643577,"9.2013"
"1152","generality.HL","Plants",2.22875341922388,"9.2013"
"1153","connectance","Hummingbirds",0.129807692307692,"9.2014"
"1154","web asymmetry","Hummingbirds",-0.103448275862069,"9.2014"
"1155","links per species","Hummingbirds",0.931034482758621,"9.2014"
"1156","number of compartments","Hummingbirds",3,"9.2014"
"1157","compartment diversity","Hummingbirds",1.64344782911754,"9.2014"
"1158","cluster coefficient","Hummingbirds",0.0625,"9.2014"
"1159","nestedness","Hummingbirds",17.833080217052,"9.2014"
"1160","weighted nestedness","Hummingbirds",NA,"9.2014"
"1161","weighted NODF","Hummingbirds",8.58585858585859,"9.2014"
"1162","interaction strength asymmetry","Hummingbirds",-0.211982091982092,"9.2014"
"1163","specialisation asymmetry","Hummingbirds",0.0510650338610448,"9.2014"
"1164","linkage density","Hummingbirds",2.31787846364889,"9.2014"
"1165","weighted connectance","Hummingbirds",0.0799268435740998,"9.2014"
"1166","Fisher alpha","Hummingbirds",NA,"9.2014"
"1167","Shannon diversity","Hummingbirds",2.99625759675135,"9.2014"
"1168","interaction evenness","Hummingbirds",0.561355732176626,"9.2014"
"1169","Alatalo interaction evenness","Hummingbirds",0.675914236329755,"9.2014"
"1170","H2","Hummingbirds",0.831873624847264,"9.2014"
"1171","number.of.species.HL","Hummingbirds",13,"9.2014"
"1172","mean.number.of.shared.partners.HL","Hummingbirds",0.230769230769231,"9.2014"
"1173","cluster.coefficient.HL","Hummingbirds",0.189281798245614,"9.2014"
"1174","weighted.cluster.coefficient.HL","Hummingbirds",0,"9.2014"
"1175","niche.overlap.HL","Hummingbirds",0.103906818872536,"9.2014"
"1176","togetherness.HL","Hummingbirds",0.0576923076923077,"9.2014"
"1177","C.score.HL","Hummingbirds",0.80582264957265,"9.2014"
"1178","V.ratio.HL","Hummingbirds",1.39583333333333,"9.2014"
"1179","discrepancy.HL","Hummingbirds",18,"9.2014"
"1180","extinction.slope.HL","Hummingbirds",0.999968068393594,"9.2014"
"1181","robustness.HL","Hummingbirds",0.622614535548635,"9.2014"
"1182","functional.complementarity.HL","Hummingbirds",71.1098634673975,"9.2014"
"1183","partner.diversity.HL","Hummingbirds",0.81949434944025,"9.2014"
"1184","generality.HL","Hummingbirds",2.74257863070388,"9.2014"
"1185","connectance","Plants",0.129807692307692,"9.2014"
"1186","web asymmetry","Plants",-0.103448275862069,"9.2014"
"1187","links per species","Plants",0.931034482758621,"9.2014"
"1188","number of compartments","Plants",3,"9.2014"
"1189","compartment diversity","Plants",1.64344782911754,"9.2014"
"1190","cluster coefficient","Plants",0.0625,"9.2014"
"1191","nestedness","Plants",17.833080217052,"9.2014"
"1192","weighted nestedness","Plants",NA,"9.2014"
"1193","weighted NODF","Plants",8.58585858585859,"9.2014"
"1194","interaction strength asymmetry","Plants",-0.211982091982092,"9.2014"
"1195","specialisation asymmetry","Plants",0.0510650338610448,"9.2014"
"1196","linkage density","Plants",2.31787846364889,"9.2014"
"1197","weighted connectance","Plants",0.0799268435740998,"9.2014"
"1198","Fisher alpha","Plants",NA,"9.2014"
"1199","Shannon diversity","Plants",2.99625759675135,"9.2014"
"1200","interaction evenness","Plants",0.561355732176626,"9.2014"
"1201","Alatalo interaction evenness","Plants",0.675914236329755,"9.2014"
"1202","H2","Plants",0.831873624847264,"9.2014"
"1203","number.of.species.HL","Plants",16,"9.2014"
"1204","mean.number.of.shared.partners.HL","Plants",0.25,"9.2014"
"1205","cluster.coefficient.HL","Plants",0.190283400809717,"9.2014"
"1206","weighted.cluster.coefficient.HL","Plants",0,"9.2014"
"1207","niche.overlap.HL","Plants",0.137458706802247,"9.2014"
"1208","togetherness.HL","Plants",0.0708333333333333,"9.2014"
"1209","C.score.HL","Plants",0.778819444444444,"9.2014"
"1210","V.ratio.HL","Plants",0.808695652173913,"9.2014"
"1211","discrepancy.HL","Plants",16,"9.2014"
"1212","extinction.slope.HL","Plants",1.39082412627832,"9.2014"
"1213","robustness.HL","Plants",0.579837320674324,"9.2014"
"1214","functional.complementarity.HL","Plants",69.4302287004894,"9.2014"
"1215","partner.diversity.HL","Plants",0.545666856183479,"9.2014"
"1216","generality.HL","Plants",1.89317829659391,"9.2014"
