"","Metric","Level","value","Time"
"849","Raw.Camera","Hummingbirds",26,"2.2014.Low"
"850","Raw.Transect","Hummingbirds",4,"2.2014.Low"
"851","connectance","Plants",0.270833333333333,"2.2014.Low"
"852","web asymmetry","Plants",-0.142857142857143,"2.2014.Low"
"853","links per species","Plants",0.928571428571429,"2.2014.Low"
"854","number of compartments","Plants",1,"2.2014.Low"
"855","compartment diversity","Plants",NA,"2.2014.Low"
"856","cluster coefficient","Plants",0.25,"2.2014.Low"
"857","nestedness","Plants",32.3111449090556,"2.2014.Low"
"858","weighted nestedness","Plants",0.237148782357605,"2.2014.Low"
"859","weighted NODF","Plants",29.0697674418605,"2.2014.Low"
"860","interaction strength asymmetry","Plants",0,"2.2014.Low"
"861","specialisation asymmetry","Plants",0.109612158308126,"2.2014.Low"
"862","linkage density","Plants",2.30769230769231,"2.2014.Low"
"863","weighted connectance","Plants",0.164835164835165,"2.2014.Low"
"864","Fisher alpha","Plants",3355443137.26923,"2.2014.Low"
"865","Shannon diversity","Plants",2.56494935746154,"2.2014.Low"
"866","interaction evenness","Plants",0.662571989993357,"2.2014.Low"
"867","Alatalo interaction evenness","Plants",1,"2.2014.Low"
"868","H2","Plants",0,"2.2014.Low"
"869","number.of.species.HL","Plants",8,"2.2014.Low"
"870","mean.number.of.shared.partners.HL","Plants",0.392857142857143,"2.2014.Low"
"871","cluster.coefficient.HL","Plants",0.32051282051282,"2.2014.Low"
"872","weighted.cluster.coefficient.HL","Plants",0,"2.2014.Low"
"873","niche.overlap.HL","Plants",0.236904761904762,"2.2014.Low"
"874","togetherness.HL","Plants",0.150793650793651,"2.2014.Low"
"875","C.score.HL","Plants",0.639880952380952,"2.2014.Low"
"876","V.ratio.HL","Plants",0.449275362318841,"2.2014.Low"
"877","discrepancy.HL","Plants",8,"2.2014.Low"
"878","extinction.slope.HL","Plants",1.51622005769515,"2.2014.Low"
"879","robustness.HL","Plants",0.598995102213089,"2.2014.Low"
"880","functional.complementarity.HL","Plants",9.41243852884724,"2.2014.Low"
"881","partner.diversity.HL","Plants",0.573439996104923,"2.2014.Low"
"882","generality.HL","Plants",1.92307692307692,"2.2014.Low"
"883","Raw.Camera","Plants",26,"2.2014.Low"
"884","Raw.Transect","Plants",4,"2.2014.Low"
"885","connectance","Hummingbirds",0.177083333333333,"3.2014.High"
"886","web asymmetry","Hummingbirds",-0.2,"3.2014.High"
"887","links per species","Hummingbirds",0.85,"3.2014.High"
"888","number of compartments","Hummingbirds",5,"3.2014.High"
"889","compartment diversity","Hummingbirds",4.23460886368915,"3.2014.High"
"890","cluster coefficient","Hummingbirds",0.166666666666667,"3.2014.High"
"891","nestedness","Hummingbirds",32.0440718967978,"3.2014.High"
"892","weighted nestedness","Hummingbirds",NA,"3.2014.High"
"893","weighted NODF","Hummingbirds",11.7021276595745,"3.2014.High"
"894","interaction strength asymmetry","Hummingbirds",0,"3.2014.High"
"895","specialisation asymmetry","Hummingbirds",0.130548914044292,"3.2014.High"
"896","linkage density","Hummingbirds",2.29411764705882,"3.2014.High"
"897","weighted connectance","Hummingbirds",0.114705882352941,"3.2014.High"
"898","Fisher alpha","Hummingbirds",1677721590.85294,"3.2014.High"
"899","Shannon diversity","Hummingbirds",2.83321334405622,"3.2014.High"
"900","interaction evenness","Hummingbirds",0.620726821269324,"3.2014.High"
"901","Alatalo interaction evenness","Hummingbirds",1,"3.2014.High"
"902","H2","Hummingbirds",0,"3.2014.High"
"903","number.of.species.HL","Hummingbirds",8,"3.2014.High"
"904","mean.number.of.shared.partners.HL","Hummingbirds",0.214285714285714,"3.2014.High"
"905","cluster.coefficient.HL","Hummingbirds",0.240196078431373,"3.2014.High"
"906","weighted.cluster.coefficient.HL","Hummingbirds",0,"3.2014.High"
"907","niche.overlap.HL","Hummingbirds",0.0869897959183673,"3.2014.High"
"908","togetherness.HL","Hummingbirds",0.0608465608465608,"3.2014.High"
"909","C.score.HL","Hummingbirds",0.883333333333333,"3.2014.High"
"910","V.ratio.HL","Hummingbirds",0.962616822429907,"3.2014.High"
"911","discrepancy.HL","Hummingbirds",9,"3.2014.High"
"912","extinction.slope.HL","Hummingbirds",1.84862971951034,"3.2014.High"
"913","robustness.HL","Hummingbirds",0.645684925572054,"3.2014.High"
"914","functional.complementarity.HL","Hummingbirds",12.7121176209575,"3.2014.High"
"915","partner.diversity.HL","Hummingbirds",0.911877030090265,"3.2014.High"
"916","generality.HL","Hummingbirds",2.88235294117647,"3.2014.High"
"917","Raw.Camera","Hummingbirds",16,"3.2014.High"
"918","Raw.Transect","Hummingbirds",8,"3.2014.High"
"919","connectance","Plants",0.177083333333333,"3.2014.High"
"920","web asymmetry","Plants",-0.2,"3.2014.High"
"921","links per species","Plants",0.85,"3.2014.High"
"922","number of compartments","Plants",5,"3.2014.High"
"923","compartment diversity","Plants",4.23460886368915,"3.2014.High"
"924","cluster coefficient","Plants",0.166666666666667,"3.2014.High"
"925","nestedness","Plants",32.360182331013,"3.2014.High"
"926","weighted nestedness","Plants",NA,"3.2014.High"
"927","weighted NODF","Plants",11.7021276595745,"3.2014.High"
"928","interaction strength asymmetry","Plants",0,"3.2014.High"
"929","specialisation asymmetry","Plants",0.130548914044292,"3.2014.High"
"930","linkage density","Plants",2.29411764705882,"3.2014.High"
"931","weighted connectance","Plants",0.114705882352941,"3.2014.High"
"932","Fisher alpha","Plants",1677721590.85294,"3.2014.High"
"933","Shannon diversity","Plants",2.83321334405622,"3.2014.High"
"934","interaction evenness","Plants",0.620726821269324,"3.2014.High"
"935","Alatalo interaction evenness","Plants",1,"3.2014.High"
"936","H2","Plants",0,"3.2014.High"
"937","number.of.species.HL","Plants",12,"3.2014.High"
"938","mean.number.of.shared.partners.HL","Plants",0.242424242424242,"3.2014.High"
"939","cluster.coefficient.HL","Plants",0.213235294117647,"3.2014.High"
"940","weighted.cluster.coefficient.HL","Plants",0,"3.2014.High"
"941","niche.overlap.HL","Plants",0.147979797979798,"3.2014.High"
"942","togetherness.HL","Plants",0.0929292929292929,"3.2014.High"
"943","C.score.HL","Plants",0.803030303030303,"3.2014.High"
"944","V.ratio.HL","Plants",0.380645161290323,"3.2014.High"
"945","discrepancy.HL","Plants",11,"3.2014.High"
"946","extinction.slope.HL","Plants",1.38280679816269,"3.2014.High"
"947","robustness.HL","Plants",0.578272718633132,"3.2014.High"
"948","functional.complementarity.HL","Plants",11.7419041722498,"3.2014.High"
"949","partner.diversity.HL","Plants",0.438512938197882,"3.2014.High"
"950","generality.HL","Plants",1.70588235294118,"3.2014.High"
"951","Raw.Camera","Plants",16,"3.2014.High"
"952","Raw.Transect","Plants",8,"3.2014.High"
"953","connectance","Hummingbirds",0.222222222222222,"4.2014.High"
"954","web asymmetry","Hummingbirds",0.0588235294117647,"4.2014.High"
"955","links per species","Hummingbirds",0.941176470588235,"4.2014.High"
"956","number of compartments","Hummingbirds",2,"4.2014.High"
"957","compartment diversity","Hummingbirds",1.59360581523684,"4.2014.High"
"958","cluster coefficient","Hummingbirds",0.125,"4.2014.High"
"959","nestedness","Hummingbirds",25.8018137709059,"4.2014.High"
"960","weighted nestedness","Hummingbirds",0.307394866601171,"4.2014.High"
"961","weighted NODF","Hummingbirds",20.8333333333333,"4.2014.High"
"962","interaction strength asymmetry","Hummingbirds",0,"4.2014.High"
"963","specialisation asymmetry","Hummingbirds",-0.0721601438632862,"4.2014.High"
"964","linkage density","Hummingbirds",2.5,"4.2014.High"
"965","weighted connectance","Hummingbirds",0.147058823529412,"4.2014.High"
"966","Fisher alpha","Hummingbirds",26843541208.0007,"4.2014.High"
"967","Shannon diversity","Hummingbirds",2.77258872223978,"4.2014.High"
"968","interaction evenness","Hummingbirds",0.648306097572489,"4.2014.High"
"969","Alatalo interaction evenness","Hummingbirds",1,"4.2014.High"
"970","H2","Hummingbirds",0,"4.2014.High"
"971","number.of.species.HL","Hummingbirds",9,"4.2014.High"
"972","mean.number.of.shared.partners.HL","Hummingbirds",0.361111111111111,"4.2014.High"
"973","cluster.coefficient.HL","Hummingbirds",0.296875,"4.2014.High"
"974","weighted.cluster.coefficient.HL","Hummingbirds",0,"4.2014.High"
"975","niche.overlap.HL","Hummingbirds",0.191798941798942,"4.2014.High"
"976","togetherness.HL","Hummingbirds",0.111111111111111,"4.2014.High"
"977","C.score.HL","Hummingbirds",0.690972222222222,"4.2014.High"
"978","V.ratio.HL","Hummingbirds",0.843137254901961,"4.2014.High"
"979","discrepancy.HL","Hummingbirds",8,"4.2014.High"
"980","extinction.slope.HL","Hummingbirds",1.53967627461811,"4.2014.High"
"981","robustness.HL","Hummingbirds",0.609531000525186,"4.2014.High"
"982","functional.complementarity.HL","Hummingbirds",11.8487382965734,"4.2014.High"
"983","partner.diversity.HL","Hummingbirds",0.72585018954523,"4.2014.High"
"984","generality.HL","Hummingbirds",2.375,"4.2014.High"
"985","Raw.Camera","Hummingbirds",55,"4.2014.High"
"986","Raw.Transect","Hummingbirds",7,"4.2014.High"
"987","connectance","Plants",0.222222222222222,"4.2014.High"
"988","web asymmetry","Plants",0.0588235294117647,"4.2014.High"
"989","links per species","Plants",0.941176470588235,"4.2014.High"
"990","number of compartments","Plants",2,"4.2014.High"
"991","compartment diversity","Plants",1.59360581523684,"4.2014.High"
"992","cluster coefficient","Plants",0.125,"4.2014.High"
"993","nestedness","Plants",25.8018137709059,"4.2014.High"
"994","weighted nestedness","Plants",0.302165262689636,"4.2014.High"
"995","weighted NODF","Plants",20.8333333333333,"4.2014.High"
"996","interaction strength asymmetry","Plants",0,"4.2014.High"
"997","specialisation asymmetry","Plants",-0.0721601438632862,"4.2014.High"
"998","linkage density","Plants",2.5,"4.2014.High"
"999","weighted connectance","Plants",0.147058823529412,"4.2014.High"
"1000","Fisher alpha","Plants",26843541208.0007,"4.2014.High"
"1001","Shannon diversity","Plants",2.77258872223978,"4.2014.High"
"1002","interaction evenness","Plants",0.648306097572489,"4.2014.High"
"1003","Alatalo interaction evenness","Plants",1,"4.2014.High"
"1004","H2","Plants",0,"4.2014.High"
"1005","number.of.species.HL","Plants",8,"4.2014.High"
"1006","mean.number.of.shared.partners.HL","Plants",0.392857142857143,"4.2014.High"
"1007","cluster.coefficient.HL","Plants",0.291666666666667,"4.2014.High"
"1008","weighted.cluster.coefficient.HL","Plants",0,"4.2014.High"
"1009","niche.overlap.HL","Plants",0.176360544217687,"4.2014.High"
"1010","togetherness.HL","Plants",0.101785714285714,"4.2014.High"
"1011","C.score.HL","Plants",0.706349206349206,"4.2014.High"
"1012","V.ratio.HL","Plants",0.888888888888889,"4.2014.High"
"1013","discrepancy.HL","Plants",7,"4.2014.High"
"1014","extinction.slope.HL","Plants",0.999649879617849,"4.2014.High"
"1015","robustness.HL","Plants",0.625416751954397,"4.2014.High"
"1016","functional.complementarity.HL","Plants",12.1344744214427,"4.2014.High"
"1017","partner.diversity.HL","Plants",0.845196596100507,"4.2014.High"
"1018","generality.HL","Plants",2.625,"4.2014.High"
"1019","Raw.Camera","Plants",55,"4.2014.High"
"1020","Raw.Transect","Plants",7,"4.2014.High"
"1021","connectance","Hummingbirds",0.3125,"4.2014.Low"
"1022","web asymmetry","Hummingbirds",0,"4.2014.Low"
"1023","links per species","Hummingbirds",0.625,"4.2014.Low"
"1024","number of compartments","Hummingbirds",3,"4.2014.Low"
"1025","compartment diversity","Hummingbirds",2.95115178586752,"4.2014.Low"
"1026","cluster coefficient","Hummingbirds",0.25,"4.2014.Low"
"1027","nestedness","Hummingbirds",40.00359314164,"4.2014.Low"
"1028","weighted nestedness","Hummingbirds",NA,"4.2014.Low"
"1029","weighted NODF","Hummingbirds",0,"4.2014.Low"
"1030","interaction strength asymmetry","Hummingbirds",NA,"4.2014.Low"
"1031","specialisation asymmetry","Hummingbirds",0,"4.2014.Low"
"1032","linkage density","Hummingbirds",1.4,"4.2014.Low"
"1033","weighted connectance","Hummingbirds",0.175,"4.2014.Low"
"1034","Fisher alpha","Hummingbirds",838860790,"4.2014.Low"
"1035","Shannon diversity","Hummingbirds",1.6094379124341,"4.2014.Low"
"1036","interaction evenness","Hummingbirds",0.580482023721841,"4.2014.Low"
"1037","Alatalo interaction evenness","Hummingbirds",1,"4.2014.Low"
"1038","H2","Hummingbirds",0,"4.2014.Low"
"1039","number.of.species.HL","Hummingbirds",4,"4.2014.Low"
"1040","mean.number.of.shared.partners.HL","Hummingbirds",0.166666666666667,"4.2014.Low"
"1041","cluster.coefficient.HL","Hummingbirds",0.35,"4.2014.Low"
"1042","weighted.cluster.coefficient.HL","Hummingbirds",NA,"4.2014.Low"
"1043","niche.overlap.HL","Hummingbirds",0.166666666666667,"4.2014.Low"
"1044","togetherness.HL","Hummingbirds",0.166666666666667,"4.2014.Low"
"1045","C.score.HL","Hummingbirds",0.833333333333333,"4.2014.Low"
"1046","V.ratio.HL","Hummingbirds",0.230769230769231,"4.2014.Low"
"1047","discrepancy.HL","Hummingbirds",2,"4.2014.Low"
"1048","extinction.slope.HL","Hummingbirds",1.15961756854717,"4.2014.Low"
"1049","robustness.HL","Hummingbirds",0.5375,"4.2014.Low"
"1050","functional.complementarity.HL","Hummingbirds",4.87831517751085,"4.2014.Low"
"1051","partner.diversity.HL","Hummingbirds",0.277258872223978,"4.2014.Low"
"1052","generality.HL","Hummingbirds",1.4,"4.2014.Low"
"1053","Raw.Camera","Hummingbirds",0,"4.2014.Low"
"1054","Raw.Transect","Hummingbirds",11,"4.2014.Low"
"1055","connectance","Plants",0.3125,"4.2014.Low"
"1056","web asymmetry","Plants",0,"4.2014.Low"
"1057","links per species","Plants",0.625,"4.2014.Low"
"1058","number of compartments","Plants",3,"4.2014.Low"
"1059","compartment diversity","Plants",2.95115178586752,"4.2014.Low"
"1060","cluster coefficient","Plants",0.25,"4.2014.Low"
"1061","nestedness","Plants",40.00359314164,"4.2014.Low"
"1062","weighted nestedness","Plants",NA,"4.2014.Low"
"1063","weighted NODF","Plants",0,"4.2014.Low"
"1064","interaction strength asymmetry","Plants",NA,"4.2014.Low"
"1065","specialisation asymmetry","Plants",0,"4.2014.Low"
"1066","linkage density","Plants",1.4,"4.2014.Low"
"1067","weighted connectance","Plants",0.175,"4.2014.Low"
"1068","Fisher alpha","Plants",838860790,"4.2014.Low"
"1069","Shannon diversity","Plants",1.6094379124341,"4.2014.Low"
"1070","interaction evenness","Plants",0.580482023721841,"4.2014.Low"
"1071","Alatalo interaction evenness","Plants",1,"4.2014.Low"
"1072","H2","Plants",0,"4.2014.Low"
"1073","number.of.species.HL","Plants",4,"4.2014.Low"
"1074","mean.number.of.shared.partners.HL","Plants",0.166666666666667,"4.2014.Low"
"1075","cluster.coefficient.HL","Plants",0.35,"4.2014.Low"
"1076","weighted.cluster.coefficient.HL","Plants",NA,"4.2014.Low"
"1077","niche.overlap.HL","Plants",0.166666666666667,"4.2014.Low"
"1078","togetherness.HL","Plants",0.125,"4.2014.Low"
"1079","C.score.HL","Plants",0.833333333333333,"4.2014.Low"
"1080","V.ratio.HL","Plants",0.230769230769231,"4.2014.Low"
"1081","discrepancy.HL","Plants",2,"4.2014.Low"
"1082","extinction.slope.HL","Plants",1.27367243687598,"4.2014.Low"
"1083","robustness.HL","Plants",0.575,"4.2014.Low"
"1084","functional.complementarity.HL","Plants",4.87831517751085,"4.2014.Low"
"1085","partner.diversity.HL","Plants",0.277258872223978,"4.2014.Low"
"1086","generality.HL","Plants",1.4,"4.2014.Low"
"1087","Raw.Camera","Plants",0,"4.2014.Low"
"1088","Raw.Transect","Plants",11,"4.2014.Low"
"1089","connectance","Hummingbirds",0.236111111111111,"5.2014.High"
"1090","web asymmetry","Hummingbirds",-0.333333333333333,"5.2014.High"
"1091","links per species","Hummingbirds",0.944444444444444,"5.2014.High"
"1092","number of compartments","Hummingbirds",2,"5.2014.High"
"1093","compartment diversity","Hummingbirds",1.5691925832142,"5.2014.High"
"1094","cluster coefficient","Hummingbirds",0.291666666666667,"5.2014.High"
"1095","nestedness","Hummingbirds",33.696379502708,"5.2014.High"
"1096","weighted nestedness","Hummingbirds",0.26604637982336,"5.2014.High"
"1097","weighted NODF","Hummingbirds",15.6378600823045,"5.2014.High"
"1098","interaction strength asymmetry","Hummingbirds",0,"5.2014.High"
"1099","specialisation asymmetry","Hummingbirds",0.454914851921373,"5.2014.High"
"1100","linkage density","Hummingbirds",2.52941176470588,"5.2014.High"
"1101","weighted connectance","Hummingbirds",0.140522875816993,"5.2014.High"
"1102","Fisher alpha","Hummingbirds",1677721590.85294,"5.2014.High"
"1103","Shannon diversity","Hummingbirds",2.83321334405622,"5.2014.High"
"1104","interaction evenness","Hummingbirds",0.662481770895892,"5.2014.High"
"1105","Alatalo interaction evenness","Hummingbirds",1,"5.2014.High"
"1106","H2","Hummingbirds",0,"5.2014.High"
"1107","number.of.species.HL","Hummingbirds",6,"5.2014.High"
"1108","mean.number.of.shared.partners.HL","Hummingbirds",0.333333333333333,"5.2014.High"
"1109","cluster.coefficient.HL","Hummingbirds",0.28921568627451,"5.2014.High"
"1110","weighted.cluster.coefficient.HL","Hummingbirds",0,"5.2014.High"
"1111","niche.overlap.HL","Hummingbirds",0.138095238095238,"5.2014.High"
"1112","togetherness.HL","Hummingbirds",0.0729166666666667,"5.2014.High"
"1113","C.score.HL","Hummingbirds",0.816666666666667,"5.2014.High"
"1114","V.ratio.HL","Hummingbirds",0.866666666666667,"5.2014.High"
"1115","discrepancy.HL","Hummingbirds",11,"5.2014.High"
"1116","extinction.slope.HL","Hummingbirds",2.7062596739444,"5.2014.High"
"1117","robustness.HL","Hummingbirds",0.719500751076494,"5.2014.High"
"1118","functional.complementarity.HL","Hummingbirds",11.1068043395138,"5.2014.High"
"1119","partner.diversity.HL","Hummingbirds",1.17243348232018,"5.2014.High"
"1120","generality.HL","Hummingbirds",3.47058823529412,"5.2014.High"
"1121","Raw.Camera","Hummingbirds",44,"5.2014.High"
"1122","Raw.Transect","Hummingbirds",8,"5.2014.High"
"1123","connectance","Plants",0.236111111111111,"5.2014.High"
"1124","web asymmetry","Plants",-0.333333333333333,"5.2014.High"
"1125","links per species","Plants",0.944444444444444,"5.2014.High"
"1126","number of compartments","Plants",2,"5.2014.High"
"1127","compartment diversity","Plants",1.5691925832142,"5.2014.High"
"1128","cluster coefficient","Plants",0.291666666666667,"5.2014.High"
"1129","nestedness","Plants",36.7565434525733,"5.2014.High"
"1130","weighted nestedness","Plants",0.234720409977119,"5.2014.High"
"1131","weighted NODF","Plants",15.6378600823045,"5.2014.High"
"1132","interaction strength asymmetry","Plants",0,"5.2014.High"
"1133","specialisation asymmetry","Plants",0.454914851921373,"5.2014.High"
"1134","linkage density","Plants",2.52941176470588,"5.2014.High"
"1135","weighted connectance","Plants",0.140522875816993,"5.2014.High"
"1136","Fisher alpha","Plants",1677721590.85294,"5.2014.High"
"1137","Shannon diversity","Plants",2.83321334405622,"5.2014.High"
"1138","interaction evenness","Plants",0.662481770895892,"5.2014.High"
"1139","Alatalo interaction evenness","Plants",1,"5.2014.High"
"1140","H2","Plants",0,"5.2014.High"
"1141","number.of.species.HL","Plants",12,"5.2014.High"
"1142","mean.number.of.shared.partners.HL","Plants",0.318181818181818,"5.2014.High"
"1143","cluster.coefficient.HL","Plants",0.264705882352941,"5.2014.High"
"1144","weighted.cluster.coefficient.HL","Plants",0,"5.2014.High"
"1145","niche.overlap.HL","Plants",0.21969696969697,"5.2014.High"
"1146","togetherness.HL","Plants",0.160984848484848,"5.2014.High"
"1147","C.score.HL","Plants",0.708333333333333,"5.2014.High"
"1148","V.ratio.HL","Plants",0.241379310344828,"5.2014.High"
"1149","discrepancy.HL","Plants",10,"5.2014.High"
"1150","extinction.slope.HL","Plants",1.42488393519802,"5.2014.High"
"1151","robustness.HL","Plants",0.578501972813042,"5.2014.High"
"1152","functional.complementarity.HL","Plants",10.8946823248055,"5.2014.High"
"1153","partner.diversity.HL","Plants",0.407733635623497,"5.2014.High"
"1154","generality.HL","Plants",1.58823529411765,"5.2014.High"
"1155","Raw.Camera","Plants",44,"5.2014.High"
"1156","Raw.Transect","Plants",8,"5.2014.High"
"1157","connectance","Hummingbirds",0.333333333333333,"5.2014.Low"
"1158","web asymmetry","Hummingbirds",0.25,"5.2014.Low"
"1159","links per species","Hummingbirds",0.625,"5.2014.Low"
"1160","number of compartments","Hummingbirds",3,"5.2014.Low"
"1161","compartment diversity","Hummingbirds",2.82842712474619,"5.2014.Low"
"1162","cluster coefficient","Hummingbirds",0.333333333333333,"5.2014.Low"
"1163","nestedness","Hummingbirds",44.8951532780294,"5.2014.Low"
"1164","weighted nestedness","Hummingbirds",NA,"5.2014.Low"
"1165","weighted NODF","Hummingbirds",0,"5.2014.Low"
"1166","interaction strength asymmetry","Hummingbirds",NA,"5.2014.Low"
"1167","specialisation asymmetry","Hummingbirds",NA,"5.2014.Low"
"1168","linkage density","Hummingbirds",1.6,"5.2014.Low"
"1169","weighted connectance","Hummingbirds",0.2,"5.2014.Low"
"1170","Fisher alpha","Hummingbirds",838860790,"5.2014.Low"
"1171","Shannon diversity","Hummingbirds",1.6094379124341,"5.2014.Low"
"1172","interaction evenness","Hummingbirds",0.594316128917787,"5.2014.Low"
"1173","Alatalo interaction evenness","Hummingbirds",1,"5.2014.Low"
"1174","H2","Hummingbirds",NA,"5.2014.Low"
"1175","number.of.species.HL","Hummingbirds",5,"5.2014.Low"
"1176","mean.number.of.shared.partners.HL","Hummingbirds",0.3,"5.2014.Low"
"1177","cluster.coefficient.HL","Hummingbirds",0.333333333333333,"5.2014.Low"
"1178","weighted.cluster.coefficient.HL","Hummingbirds",NA,"5.2014.Low"
"1179","niche.overlap.HL","Hummingbirds",0.3,"5.2014.Low"
"1180","togetherness.HL","Hummingbirds",0.3,"5.2014.Low"
"1181","C.score.HL","Hummingbirds",0.7,"5.2014.Low"
"1182","V.ratio.HL","Hummingbirds",0,"5.2014.Low"
"1183","discrepancy.HL","Hummingbirds",3,"5.2014.Low"
"1184","extinction.slope.HL","Hummingbirds",0.971315950012625,"5.2014.Low"
"1185","robustness.HL","Hummingbirds",0.495,"5.2014.Low"
"1186","functional.complementarity.HL","Hummingbirds",4.24264068711929,"5.2014.Low"
"1187","partner.diversity.HL","Hummingbirds",0,"5.2014.Low"
"1188","generality.HL","Hummingbirds",1,"5.2014.Low"
"1189","Raw.Camera","Hummingbirds",0,"5.2014.Low"
"1190","Raw.Transect","Hummingbirds",11,"5.2014.Low"
"1191","connectance","Plants",0.333333333333333,"5.2014.Low"
"1192","web asymmetry","Plants",0.25,"5.2014.Low"
"1193","links per species","Plants",0.625,"5.2014.Low"
"1194","number of compartments","Plants",3,"5.2014.Low"
"1195","compartment diversity","Plants",2.82842712474619,"5.2014.Low"
"1196","cluster coefficient","Plants",0.333333333333333,"5.2014.Low"
"1197","nestedness","Plants",44.8951532780294,"5.2014.Low"
"1198","weighted nestedness","Plants",NA,"5.2014.Low"
"1199","weighted NODF","Plants",0,"5.2014.Low"
"1200","interaction strength asymmetry","Plants",NA,"5.2014.Low"
"1201","specialisation asymmetry","Plants",NA,"5.2014.Low"
"1202","linkage density","Plants",1.6,"5.2014.Low"
"1203","weighted connectance","Plants",0.2,"5.2014.Low"
"1204","Fisher alpha","Plants",838860790,"5.2014.Low"
"1205","Shannon diversity","Plants",1.6094379124341,"5.2014.Low"
"1206","interaction evenness","Plants",0.594316128917787,"5.2014.Low"
"1207","Alatalo interaction evenness","Plants",1,"5.2014.Low"
"1208","H2","Plants",NA,"5.2014.Low"
"1209","number.of.species.HL","Plants",3,"5.2014.Low"
"1210","mean.number.of.shared.partners.HL","Plants",0,"5.2014.Low"
"1211","cluster.coefficient.HL","Plants",0.44,"5.2014.Low"
"1212","weighted.cluster.coefficient.HL","Plants",NA,"5.2014.Low"
"1213","niche.overlap.HL","Plants",0,"5.2014.Low"
"1214","togetherness.HL","Plants",0,"5.2014.Low"
"1215","C.score.HL","Plants",1,"5.2014.Low"
"1216","V.ratio.HL","Plants",0.8,"5.2014.Low"
"1217","discrepancy.HL","Plants",2,"5.2014.Low"
"1218","extinction.slope.HL","Plants",0.988385169789606,"5.2014.Low"
"1219","robustness.HL","Plants",0.59415123843055,"5.2014.Low"
"1220","functional.complementarity.HL","Plants",5.41421356237309,"5.2014.Low"
"1221","partner.diversity.HL","Plants",0.659167373200866,"5.2014.Low"
"1222","generality.HL","Plants",2.2,"5.2014.Low"
"1223","Raw.Camera","Plants",0,"5.2014.Low"
"1224","Raw.Transect","Plants",11,"5.2014.Low"
"1225","connectance","Hummingbirds",0.207692307692308,"6.2013.High"
"1226","web asymmetry","Hummingbirds",-0.130434782608696,"6.2013.High"
"1227","links per species","Hummingbirds",1.17391304347826,"6.2013.High"
"1228","number of compartments","Hummingbirds",2,"6.2013.High"
"1229","compartment diversity","Hummingbirds",1.34371637842269,"6.2013.High"
"1230","cluster coefficient","Hummingbirds",0.230769230769231,"6.2013.High"
"1231","nestedness","Hummingbirds",19.9735160897532,"6.2013.High"
"1232","weighted nestedness","Hummingbirds",0.411194208454822,"6.2013.High"
"1233","weighted NODF","Hummingbirds",22.289972899729,"6.2013.High"
"1234","interaction strength asymmetry","Hummingbirds",0,"6.2013.High"
"1235","specialisation asymmetry","Hummingbirds",0.207100396102432,"6.2013.High"
"1236","linkage density","Hummingbirds",3.33333333333333,"6.2013.High"
"1237","weighted connectance","Hummingbirds",0.144927536231884,"6.2013.High"
"1238","Fisher alpha","Hummingbirds",3355443172.75926,"6.2013.High"
"1239","Shannon diversity","Hummingbirds",3.29583686600433,"6.2013.High"
"1240","interaction evenness","Hummingbirds",0.677106017338172,"6.2013.High"
"1241","Alatalo interaction evenness","Hummingbirds",1,"6.2013.High"
"1242","H2","Hummingbirds",0,"6.2013.High"
"1243","number.of.species.HL","Hummingbirds",10,"6.2013.High"
"1244","mean.number.of.shared.partners.HL","Hummingbirds",0.622222222222222,"6.2013.High"
"1245","cluster.coefficient.HL","Hummingbirds",0.276353276353276,"6.2013.High"
"1246","weighted.cluster.coefficient.HL","Hummingbirds",0.285714285714286,"6.2013.High"
"1247","niche.overlap.HL","Hummingbirds",0.213456790123457,"6.2013.High"
"1248","togetherness.HL","Hummingbirds",0.126111111111111,"6.2013.High"
"1249","C.score.HL","Hummingbirds",0.623055555555556,"6.2013.High"
"1250","V.ratio.HL","Hummingbirds",1.28877005347594,"6.2013.High"
"1251","discrepancy.HL","Hummingbirds",12,"6.2013.High"
"1252","extinction.slope.HL","Hummingbirds",2.2849539460383,"6.2013.High"
"1253","robustness.HL","Hummingbirds",0.684516069349083,"6.2013.High"
"1254","functional.complementarity.HL","Hummingbirds",16.6314667067307,"6.2013.High"
"1255","partner.diversity.HL","Hummingbirds",1.17089606300773,"6.2013.High"
"1256","generality.HL","Hummingbirds",3.59259259259259,"6.2013.High"
"1257","Raw.Camera","Hummingbirds",45,"6.2013.High"
"1258","Raw.Transect","Hummingbirds",29,"6.2013.High"
"1259","connectance","Plants",0.207692307692308,"6.2013.High"
"1260","web asymmetry","Plants",-0.130434782608696,"6.2013.High"
"1261","links per species","Plants",1.17391304347826,"6.2013.High"
"1262","number of compartments","Plants",2,"6.2013.High"
"1263","compartment diversity","Plants",1.34371637842269,"6.2013.High"
"1264","cluster coefficient","Plants",0.230769230769231,"6.2013.High"
"1265","nestedness","Plants",19.9735160897532,"6.2013.High"
"1266","weighted nestedness","Plants",0.411796590841955,"6.2013.High"
"1267","weighted NODF","Plants",22.289972899729,"6.2013.High"
"1268","interaction strength asymmetry","Plants",0,"6.2013.High"
"1269","specialisation asymmetry","Plants",0.207100396102432,"6.2013.High"
"1270","linkage density","Plants",3.33333333333333,"6.2013.High"
"1271","weighted connectance","Plants",0.144927536231884,"6.2013.High"
"1272","Fisher alpha","Plants",3355443172.75926,"6.2013.High"
